ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3760.0028125,2968.16688281,0.0,0.0,0.0,0.0,234.874244388,2658.99016406,2600.59011719,310.607060951,40.5086625595,0.0,0.0,0.0,0.0,81.4890048848,267.267889869,378.270067423,2777.50790625,3760.0028125,269.571569561,257.520933401,96.0445189611,30.3640214463,0.0,0.0,0.0,0.0,-26.7471651381,23.0766562992,54.8792994383,115.159037172,0.0,3760.0028125,0.0,0.0,59.9788189709,20.6475345835,-99.7824105094,-25.9816558209,0.0,-25.618171343,-75.2109423889,-99.0758257449,43.7241908826,0.0,0.0,0.0,0.0,-50.4893096918,-60.6565712337,-66.7049119732,-57.349452356,-26.6663358373,0.0,0.0,0.0,0.0,-23.1569226501,0.0,0.0,0.0
1,2048.0,0.0,2048.0,2048.0,0.0,0.0,0.0,0.0,-2.23307938082e-14,2048.0,2048.0,2.78755942532e-14,0.0,0.0,0.0,0.0,0.0,-3.94220434521e-14,-2.1753034637e-14,-3.920765995e-15,2048.0,2048.0,-3.17963602482e-14,1.08765173185e-14,2.36317877211e-14,0.0,0.0,0.0,0.0,0.0,7.84153199001e-15,0.0,-1.11653969041e-14,1.08765173185e-14,0.0,2048.0,0.0,0.0,-3.47971846252e-14,0.0,1.57902557311e-14,0.0,0.0,-3.34203946983e-14,5.25164712435e-14,1.67101973491e-14,0.0,0.0,0.0,0.0,0.0,9.19941618067e-16,-2.62582356217e-14,5.54480044503e-15,1.97110217261e-14,-2.62582356217e-14,0.0,0.0,0.0,0.0,1.4166221281e-14,0.0,0.0,0.0
2,2048.0,0.0,2048.0,2048.0,0.0,0.0,0.0,0.0,1.04169037951e-14,2048.0,2048.0,-3.77980090021e-14,-4.1639953925e-14,0.0,0.0,0.0,0.0,-9.66572136366e-14,5.43825865926e-14,-7.16883489505e-15,2048.0,2048.0,-2.00340622632e-14,-1.08765173185e-14,6.46474206309e-15,0.0,0.0,0.0,0.0,0.0,1.44657742932e-13,0.0,4.27459083662e-14,5.25164712435e-14,0.0,2048.0,0.0,0.0,-1.30099391286e-15,0.0,6.26727788784e-14,-4.80112702588e-14,0.0,-5.23693118347e-14,-1.31291178109e-13,-6.39737727913e-14,0.0,0.0,0.0,0.0,0.0,-4.92106504293e-14,2.62582356217e-14,-1.60061045172e-14,3.60401667804e-14,2.1753034637e-14,0.0,0.0,0.0,0.0,-4.49668438972e-14,0.0,0.0,0.0
ukbench00221.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3756.56751562,3163.63686719,3.11281678481,0.0,0.0,-2.24421583512,168.189101768,3028.73616406,3055.2223125,201.950271535,68.9014035308,1.09307589362,0.0,0.0,0.0,47.82480353,170.672092481,207.615882671,3112.57460156,3749.06139062,170.285494905,174.706220831,55.3637734909,33.2850464137,-0.73036996174,0.0,0.0,0.929584635797,-46.2684529246,14.3451802311,50.2470831601,85.7859124705,9.51710978619,3760.0028125,0.0,-6.11114358153,39.3916350056,2.65381594397,-55.7904078828,-23.8663803707,-0.619177755885,-24.1597249228,-43.6777055154,-58.9694934307,37.0283260823,2.65911815241,0.0,0.0,-0.726309149713,-42.1355728866,-43.0980452329,-38.4874759041,-36.1099626922,-16.1047488944,0.482550864596,0.0,0.0,-0.884095204206,-19.6126140094,0.795888271559,0.0,0.0
1,2048.0,0.0,2048.0,2239.54825,0.0,0.0,0.0,0.0,-54.4448460093,2298.57753906,2291.2209375,-69.8718513471,-25.5216521172,0.0,0.0,0.0,0.0,-16.4777957768,-60.4767400612,-71.7669493688,2268.03078906,2050.34975,-58.9711766606,-60.9733355961,-19.3393744254,-10.7999070341,0.0,0.0,0.0,0.0,15.2432201684,-4.77495398656,-17.5517620599,-31.9831459332,-2.17343689696,2048.0,0.0,1.69548321039,-14.6233007533,-0.830762079546,19.5548250115,7.87378325549,0.0,8.42645602776,16.2850714089,20.6108641256,-12.2595245858,-1.0519849992,0.0,0.0,0.419236981439,15.060068976,16.7093101515,13.634280423,12.5354816182,5.82728023189,0.0441291385071,0.0,0.0,-0.248513301736,8.7161420763,0.200989032621,0.0,0.0
2,2048.0,0.0,2048.0,1871.56140625,0.0,0.0,0.0,0.0,47.9861360798,1822.11135156,1831.60990625,62.378428579,23.8072255369,0.0,0.0,0.0,0.0,15.6723224959,53.6190768781,63.2149479252,1848.66466406,2045.9574375,53.0480093711,54.1491465255,17.0850248562,9.38801366586,0.0,0.0,0.0,0.0,-14.1516173496,3.71178579542,17.0935987349,28.3754138291,1.98198525781,2048.0,0.0,-1.8097709791,12.871059566,0.722154897374,-17.8711433746,-7.51631121491,0.0,-7.45592657548,-15.0655215374,-19.5474506688,11.9735993297,1.55168295936,0.0,0.0,-1.24228717765,-12.6754330236,-14.0497754753,-12.4204720632,-11.8887611513,-4.8279216436,0.915316138434,0.0,0.0,-0.595010267283,-5.69339941192,0.291251142669,0.0,0.0
ukbench00222.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3758.28516406,2380.76767187,1.68464430441,0.0,0.0,-1.58690023546,403.118486911,1803.54353125,1824.22917187,523.295123097,131.214231589,1.4281724804,0.0,0.0,-1.21456085785,86.0915406103,485.242259351,551.500248752,2124.35721875,3750.91989062,448.999487725,486.188079317,157.031632948,102.087447728,0.954274342668,0.0,0.0,-0.657315599659,-104.47690137,52.4957289693,149.950515025,192.602154351,8.65192425405,3760.0028125,0.0,-7.46194097991,144.765756162,30.4623921529,-157.053112926,-38.0611243058,0.335096586782,-61.2649710216,-127.64016,-166.608643664,98.9587432892,5.7889044628,0.0,0.0,-3.9934739351,-104.432069633,-139.362733453,-111.608851154,-115.436632073,-74.7631069572,2.40728237552,0.0,0.0,-1.23166788391,-67.652337764,0.482619223991,0.0,0.0
1,2048.0,0.0,2048.0,2073.757,0.0,0.0,0.0,0.0,-9.58987050622,2081.74316406,2084.67489844,-10.857989209,-1.65211360525,0.0,0.0,0.0,0.0,-1.22943082532,-6.90222928129,-11.1199862992,2077.00896875,2048.28553906,-7.66308310387,-7.16081864418,-2.10038572297,-0.738219479559,0.0,0.0,0.0,0.0,1.62682345182,-0.155635307393,-4.13672150323,-2.96138062987,-0.28005250948,2048.0,0.0,0.263803695576,-3.39704270364,0.644279238824,1.21350098083,1.14645398303,0.0,2.54157159526,2.25345426206,2.84199503776,-0.334406264784,-0.237417053594,0.0,0.0,0.201906607387,2.34179535416,0.553797410483,2.43228554918,1.93618271676,2.12585441544,-0.158637003489,0.0,0.0,0.109271068512,0.616227902639,-0.0557059076513,0.0,0.0
2,2048.0,0.0,2048.0,2313.63328125,0.0,0.0,0.0,0.0,-77.7723690208,2427.73532031,2426.42833594,-105.901964138,-23.0917084669,0.0,0.0,0.0,0.0,-15.409122517,-93.2176848191,-111.715680108,2372.880375,2049.61400781,-92.9382856605,-91.5099830941,-25.72019011,-20.4268785978,0.0,0.0,0.0,0.0,18.3747974358,-11.7157926167,-27.9636269271,-37.1664781241,-1.58299510496,2048.0,0.0,1.49114878328,-29.0264396991,-5.38826968235,29.8149140275,6.31262779884,0.0,11.8360376151,23.4603305583,31.6524800123,-18.1443268596,-1.34199845011,0.0,0.0,1.14127586911,20.9771391668,26.2239160749,21.7799264131,22.2434469772,14.6132044763,-0.896694696486,0.0,0.0,0.617654049552,10.9479086809,-0.314877303877,0.0,0.0
ukbench00223.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3705.3129375,-21.7936022022,3380.89928906,3099.07642188,-54.2273498174,33.8259546228,43.5058807265,219.115046618,54.8498922638,3209.984875,3178.51929687,55.6330630617,249.990143667,123.977663886,4.96997735137,-25.8347865211,-8.0513111601,-26.4222556836,236.530004583,62.5625428376,3150.57321094,3396.25164062,36.1652953642,251.291093661,-26.8459310937,131.624259201,-92.0112746202,-19.3906338857,-2.2857882524,-18.7910105067,-41.2891873901,73.8865377409,-45.2277692605,239.381324393,-56.3088831961,3705.58260937,-20.4955825514,197.491463172,-19.5574008392,70.1177580341,-50.785683969,16.8024310825,6.25582878244,-45.5564413617,11.0746022896,-38.1498894766,98.3926877381,111.268418105,34.4403943771,40.7689967169,7.34687260216,-21.8380809859,23.5137367543,-20.6442796236,-13.1219341626,36.5345264724,-64.3421495894,2.90401021053,-23.7696850414,-15.0980096913,-36.2725174987,-7.90814025055,-17.4089564459,-3.0277604294
1,2042.88408594,-2.08241705665,2013.0125,1995.24064062,-4.32900412886,3.09852814225,4.12132965027,21.3063512162,7.32716649614,2012.52171875,2006.88925781,9.23414128036,19.0834220479,10.6333713947,0.636567355491,-2.33944845981,-3.76542094962,-6.03150926514,16.9341599987,9.59398060878,2006.16549219,2027.94580469,5.82313756413,19.7199479033,-6.17732427191,12.3583814284,-9.33323626905,-1.97246792046,-0.433791091365,1.23288035615,-2.36171304722,2.21957504051,-7.88649001446,18.2204098452,-3.8772752256,2046.69425,-0.598915831751,12.4328323469,-3.23249655486,1.59071956836,-6.39098909739,0.0266573721883,3.02304378851,-4.40443636234,1.37068970083,-5.34225505836,4.19868405698,8.37192232367,0.689636038678,1.13141986423,-1.43648190171,-3.51842405469,3.16634102095,-1.89557904066,0.593262236757,2.9133014738,-5.89321446425,0.426948864772,-0.478093403723,-1.15917112923,-5.47845361292,0.593929993997,-0.747782721475,-0.449632453648
2,2080.38036719,13.0775534101,2286.98190625,2470.03001562,34.7895284169,-19.765941469,-25.9640710742,-141.448311694,-34.455689784,2399.14159375,2415.83175781,-49.8726423985,-163.85692758,-80.164011755,-3.62585022441,14.9886043113,9.41816514095,15.8404138414,-160.702514649,-51.898813065,2447.49786719,2284.55342969,-27.0758757772,-168.957388973,29.8627673353,-81.8492340582,62.9001756976,12.1119130319,2.2289256957,11.8390244685,25.6953691012,-34.4101472152,37.6609230742,-160.74815429,38.1569473777,2078.93053125,12.3750579575,-131.064194208,12.2989832278,-32.5467164487,39.2136507029,-4.58550743264,-12.3664918552,32.534819494,-7.23675000148,32.0150015747,-61.1494730099,-77.081049177,-19.056491859,-24.6635785955,-2.70167270995,18.8789919734,-12.5576417865,11.7813784836,9.23211830041,-20.8992505253,45.5971112786,-3.00470663559,14.5239397995,12.3370449952,29.9388691862,6.8398062499,11.1457284058,1.54119805699
ukbench00224.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3726.07239844,-16.16496344,3481.48622656,3182.76325,-30.6969807259,16.4136444954,28.2018266227,69.3714564869,41.9220129963,3241.20622656,3224.59141406,51.2632143581,66.2150044238,99.9463169477,11.596623027,-10.177718428,67.2574945314,22.3207137863,59.1969768266,93.5516047288,3229.44549219,3497.44147656,51.4898906095,31.4048527605,45.993450717,90.0742227972,-68.5831302902,-16.7215860735,-9.94496410335,10.0443823437,-8.55809274145,70.4384254351,29.7618166694,74.4062514897,-25.7073024263,3732.94299219,-12.8964573526,50.2015405286,-25.4204510068,103.123464124,22.8033478074,47.5935571085,10.2636991474,-2.09954703064,60.3668217176,15.9734412191,71.1902346231,89.6957674355,12.9607704223,22.1103569453,74.9590143299,-19.6842733927,73.5075286685,8.38607291467,2.9763540557,45.9648678779,-50.8560600158,8.89058061811,-7.86886720706,11.2473328895,-11.1176601599,-1.99981687356,-12.3623596062,-6.99022880538
1,2041.80736719,-3.11985471504,1989.65282813,1922.14857031,-7.02568205979,2.85112312116,5.69548408664,16.4074360698,11.6011555813,1933.02979687,1927.7483125,13.4815626985,12.8794657275,22.2375464156,3.1211417108,-1.77407770225,13.7577015542,4.44077388709,9.62947031869,27.0992033505,1928.91228125,1986.39192969,16.0937160769,5.10232802217,12.1446679299,20.2173153498,-14.5426310967,-4.55927330856,-3.53728259975,0.414195182437,-1.39517273225,15.4269375966,6.08793658582,15.701479821,-6.2708585526,2041.80736719,-2.80319845947,12.9089273593,-7.38221331694,22.4999830977,4.40429701093,9.79161617752,3.12017668596,-0.786147311049,12.2722554504,1.3272878056,17.096173639,22.8357901853,3.32652584229,5.32196256544,17.7250291112,-4.44737201309,15.4837538577,0.745042578726,0.0667575399899,10.6396625942,-11.9841989525,1.87885453315,-2.33309216335,1.19935124497,-3.57472581306,-1.50471017978,-3.41154961162,-1.94534410068
2,2058.96971094,5.14447609499,2142.17107812,2256.09616406,13.2367537552,-5.624134797,-9.6383664542,-25.3386450845,-15.17643177,2243.53376562,2246.8833125,-17.9216437745,-27.3517749065,-38.9176961238,-4.0298954586,3.81712782251,-23.3712822832,-9.30951700439,-24.149959648,-35.9065046739,2248.35446875,2151.83380469,-18.2255558833,-16.7737298933,-18.1701219519,-33.8146362472,22.8029947951,6.69152032192,4.34516580306,0.427113669787,0.429815110751,-26.5780115359,-11.9624704094,-28.8954315078,13.6847700796,2058.96971094,5.09298097645,-22.7318400933,5.96195718003,-35.3599573505,-7.42234560157,-16.5473675837,-3.10285659624,0.827739175009,-21.235207767,-3.18998691718,-29.7847407886,-37.0326884979,-5.70144550552,-9.57762382028,-31.6481715551,5.14551293885,-22.6015808007,-3.14720663083,0.803463937546,-16.2359656413,17.3068821038,-3.82787284151,3.90803559847,-2.45095553445,3.60742530817,0.798101172933,6.50487576088,4.08628235999
ukbench00225.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3719.92835937,-7.7671225471,3164.54567188,2456.4571875,-189.620145658,36.094382383,21.0859945372,226.706061069,0.365938398945,2450.222125,2455.345875,129.602077447,216.861227932,233.160666178,-25.9077958413,-29.3712691487,52.2309727224,-30.8944624045,181.28349353,141.189731084,2434.73409375,2976.92523437,46.6630108819,140.315632914,89.9947135867,179.340830213,-91.3100836193,13.0916134369,32.8223283516,37.090372927,-27.7563045445,173.202436246,110.54343867,181.587736106,-137.968832248,3699.95210937,-14.6854912261,265.161987133,-5.82313558081,166.555146367,70.9476612388,95.6163154999,64.3684560919,-11.5161817649,101.865834815,81.4510893721,150.000682813,197.729617569,49.4110881904,33.8393989554,95.3928148402,-12.0485049033,96.0514069557,24.0409764046,33.4701756128,81.8849412627,-115.563295044,-30.039730123,-39.464258506,43.1880552629,-4.63903458889,59.9907321,14.6772891226,41.9910578319
1,2045.35380469,-0.516247095633,2000.08294531,1936.87070312,-15.7510479693,2.44476568825,1.47014734638,17.9867726894,1.21457866598,1934.52095313,1939.49508594,11.4804385558,18.9480852613,19.2953155647,-1.87114264981,-2.20023099056,5.60571606611,-2.80148772439,16.0749071893,12.9366393245,1939.49508594,1987.42304687,1.59701444238,13.6301415011,7.03348526904,14.9614293152,-7.4164250679,1.0126551049,2.59534941157,2.68453314006,-3.31888395058,12.8960919413,9.59974675314,16.7883160825,-10.3671475769,2043.00405469,-1.29131683536,20.5860710047,-0.564219870914,13.9287606282,5.75610300912,8.7993593385,6.02552929507,0.20166832964,7.30018475982,4.56372787925,12.2672364691,14.0349787666,4.14024889864,3.14912002261,8.73456966024,-0.871936692019,6.28752965493,1.38796206921,1.6088855512,6.32401286258,-8.15234583452,-2.29037963125,-3.59496225097,4.07026300904,-0.101921427937,3.47397070973,0.76414180316,3.30801112513
2,2050.92099219,0.569857306466,2098.96385156,2168.18923437,16.9328559165,-2.69864489666,-1.62281631026,-19.9856858106,-1.03404714695,2170.23179687,2170.25311719,-10.8239234258,-20.722929038,-21.4385176322,2.06545338357,2.42871624168,-4.43394069279,4.24990992738,-18.086215666,-12.5273025198,2170.25311719,2116.79682813,-2.68677400471,-15.3875707694,-8.73713763204,-14.7612076107,7.89924162264,-1.11781531622,-2.86486614167,-4.80744012109,2.07651200557,-15.5994495541,-10.9963207632,-16.9858942969,11.2891496508,2052.96355469,1.01983660087,-21.8108359735,1.19195631097,-15.1803285824,-6.00977483569,-8.73833967667,-5.78214691221,0.647294423513,-9.39316670538,-6.04805769181,-13.7360187876,-16.216879575,-4.50841587576,-2.81834586826,-10.2262556093,0.17088196977,-8.27535138915,-2.0073620429,-3.18149406943,-7.83197181201,9.93781715283,3.30774056123,4.0361371157,-3.81645260448,-1.06475485196,-5.46916993658,-1.71282558351,-4.60929793291
ukbench00226.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3539.37946094,2809.830625,-84.7938498105,0.0,0.0,121.675107807,-49.1473083981,2719.32773438,2769.61532031,131.926453479,144.253654781,124.329916196,0.0,0.0,-13.8617843578,60.7473583413,124.70870753,146.40918339,2916.5945,3477.54411719,-20.5693461329,85.7317251331,47.9028213598,125.13863161,-61.2396990019,0.0,0.0,11.1449792308,-59.3283614241,80.5763976579,41.2661339962,135.557649703,-113.499361991,3756.56751562,0.0,130.811462657,1.51770874803,96.0025342351,39.1652634222,70.1389969823,53.1839273629,10.9944689658,48.705538341,39.6553355043,90.4908523224,136.623525301,3.17380047091,0.0,-6.5744192107,-37.4599898679,62.842889393,16.2433269068,2.28337553673,46.2980776756,-54.8405468772,-2.4291217157,0.0,20.5068891348,11.9288228198,56.4430099928,1.31463119932,0.0
1,2048.0,0.0,2044.475375,2033.30860937,-1.29979071925,0.0,0.0,2.23316666269,1.0962489291,2033.00125781,2032.726625,2.47520590176,1.85591825742,2.35088868148,0.0,0.0,-0.411525098107,0.50530791315,1.67429039658,3.13947662189,2037.11877344,2044.475375,1.27940930703,0.698118499336,0.278723995374,2.08076114053,-1.64571799559,0.0,0.0,-0.0257975235277,-1.71799150667,1.86343076648,2.1171477635,1.50968170837,-1.29979071925,2048.0,0.0,2.23316666269,0.184524594049,2.0730492572,-0.0187722095956,0.138811164688,1.20167434427,0.266658941326,1.32344913781,0.46258023732,1.0480924536,2.35088868148,0.0,0.0,-0.411525098107,0.927667778932,0.610040244631,1.50532254005,1.00414169042,0.946200732535,-1.64571799559,0.0,0.0,-0.0257975235277,-0.85487396811,1.20167434427,0.0,0.0
2,2048.0,0.0,2051.06384375,2062.01223437,1.524892099,0.0,0.0,-1.13018540485,-1.68284627503,2065.38310156,2061.27665625,-4.03488134324,-2.28517370023,-1.81978828566,0.0,0.0,-0.52013228028,-0.610509579635,-1.35701204024,-4.95717488452,2060.56239844,2051.06384375,-0.898363258812,0.204182853123,0.173517271978,-2.6865969724,0.30563223884,0.0,0.0,-0.313516705635,0.632404964265,-0.30303392564,-0.815753762794,0.0722052183418,1.524892099,2048.0,0.0,-1.13018540485,0.13196047318,-0.924177514467,-0.143173979822,-1.74273396422,-0.780629388121,0.255913621656,0.234091233834,-0.682698484534,-3.10571794413,-1.81978828566,0.0,0.0,-0.52013228028,0.663410098215,-0.866230135288,0.477723426414,0.397258071771,-0.920897061544,0.30563223884,0.0,0.0,-0.313516705635,0.60026713863,-0.780629388121,0.0,0.0
ukbench00227.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3755.36344531,2.61734928806,3574.41604687,3513.21279688,26.8771624938,1.11241591742,-2.68868651528,64.3965675144,13.5374139346,3580.1821875,3390.55035937,-38.3926279004,38.2844717538,-18.4075818186,1.57771543271,-0.348399841706,19.8665738135,12.0482324113,2.51785396011,9.63998046023,3540.50622656,3667.95917969,8.1204627793,11.5945728523,2.57094983523,29.1676796366,22.07760978,0.460777759996,-0.707036301338,-20.8724627589,16.4019388078,5.37807740101,-16.5121142125,40.9587020679,4.69442967567,3753.64579687,2.48264094485,31.0552650625,24.0821069049,28.9089779916,7.95987972894,13.3833959103,20.080060686,4.21425610652,12.9657837674,-0.43653477228,23.3717960405,-3.50992810811,2.69931615288,-2.30506960977,6.26349110076,4.08125488594,32.3462213652,0.908879258116,4.29489712905,7.2459116903,9.20743811782,0.363154574856,-0.922523113144,-4.24084701793,0.894279068026,4.37046921664,1.11809335966,-0.0298117276045
1,2047.70355469,0.0578336114758,2003.43109375,1980.26275781,6.74824399906,0.273879756728,-0.164696191343,16.6343146141,6.6919339893,1980.27366406,1945.97128125,-6.41994389981,12.3946921536,-6.83617298845,-0.20961849072,0.246485269053,7.46143494925,4.08123150035,8.71455558229,1.93032614864,1987.31200781,2014.87249219,3.24442197612,14.7163681396,6.54041844485,5.59800418277,3.47346204612,0.113444709696,-0.290749198945,-6.44472715751,0.785064978998,6.00952928088,2.41750873663,10.1573518498,3.41639671534,2047.70355469,-0.0578336114758,12.8766069177,4.49647391127,9.95372118789,1.40574231042,2.26982842478,6.36807077513,0.871594692568,4.23962246043,0.0639122653981,6.84029136043,-1.77660311623,0.273879756728,0.164696191343,2.69419284603,2.14370403721,7.36739480861,0.396937713516,0.860017535114,2.30570200946,2.46705102491,-0.20961849072,-0.246485269053,-1.96371306125,0.520158356096,1.38160892999,0.113444709696,0.290749198945
2,2048.87842969,-0.171373130603,2069.361625,2081.43150781,-3.75666343589,-0.811563209032,0.488029386176,-8.44649133981,-4.15427329705,2078.93907031,2094.48003125,3.04784292732,-7.57092618779,3.67848032532,0.621143588827,-0.730387591701,-2.9745551605,-1.45909230921,-4.03595953655,-2.74097765779,2075.30382031,2062.51967969,-3.37478989751,-5.91060842227,-2.66306408471,-2.67152123486,-1.67397845224,-0.336160487904,0.861550907369,4.06163839071,-2.3636791073,-2.15138895458,0.707063101415,-5.48692624548,-0.717547735093,2048.87842969,0.171373130603,-6.56455948735,-2.24914090864,-5.14101985262,-1.00486967834,0.0256788541586,-3.95876856859,-0.503679420835,-0.875565152023,0.0186927988742,-2.87354385195,0.750160124811,-0.811563209032,-0.488029386176,-1.02518882301,1.04773657817,-3.55368102969,-1.1110081446,-1.22118681898,-1.96351643252,-1.09149934871,0.621143588827,0.730387591701,0.264831233192,-0.300301568115,0.589589502628,-0.336160487904,-0.861550907369
ukbench00228.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3372.61985156,2949.6025625,44.724954373,0.0,0.0,36.9651606177,36.2464764309,3048.9565,3135.42978906,13.1991837678,50.7745320178,9.12723992088,0.0,0.0,86.4925225524,21.4468046396,40.6077998938,12.7708591073,3359.44720312,3695.39346875,-97.7606289505,69.817512898,39.2080706486,81.3439952145,42.369082788,0.0,0.0,10.8457489619,18.7822269654,53.1115305873,15.6514277737,16.8245403495,-50.980194866,3760.0028125,0.0,-17.9701098156,17.5921737089,44.748064929,26.6994809034,55.7403336984,-3.03420741421,19.0365127351,44.8398416394,4.47467149713,115.939548037,16.3951275228,0.0,0.0,36.246138924,-0.905085969706,39.6504845177,24.31489448,18.0841960209,5.87762240132,37.1853803641,0.0,0.0,25.9416388743,-15.1205861832,12.0965583197,0.0,0.0
